date,asset1,holdings1,cash1,total asset1,return1,positions1,asset2,holdings2,cash2,total asset2,return2,positions2
2016-06-24,146.09262084960938,-69101.80966186523,178564.27801513672,109462.46835327148,0.022144614338375668,0.0,209.356689453125,56107.5927734375,38131.47454833985,94239.06732177734,-0.017445786723708556,0.0
2016-06-27,150.7588653564453,-71308.94331359863,178564.27801513672,107255.33470153809,-0.020163382800854168,0.0,215.20379638671875,57674.617431640625,38131.47454833985,95806.09197998047,0.01662818513316311,0.0
2016-06-28,153.29052734375,-72506.41943359375,178564.27801513672,106057.85858154297,-0.011164723165774104,0.0,213.96499633789065,57342.619018554695,38131.47454833985,95474.09356689455,-0.0034653163094816586,0.0
2016-06-29,152.79412841796875,-72271.62274169922,178564.27801513672,106292.6552734375,0.002213854730189535,0.0,215.2533569335937,57687.89965820311,38131.47454833985,95819.37420654297,0.0036164851296178746,0.0
2016-06-30,152.84376525878906,-72295.10096740723,178564.27801513672,106269.17704772949,-0.00022088286013377534,0.0,216.83901977539065,58112.857299804695,38131.47454833985,96244.33184814455,0.004434986610177161,0.0
2016-07-01,155.4747314453125,-73539.54797363281,178564.27801513672,105024.7300415039,-0.011710328815914828,0.0,217.63185119628903,58325.33612060546,38131.47454833985,96456.81066894531,0.002207702175500703,0.0
2016-07-04,158.6517333984375,-75042.26989746094,178564.27801513672,103522.00811767578,-0.014308267426483945,0.0,221.0013732910156,59228.36804199218,38131.47454833985,97359.84259033203,0.009362033796515012,0.0
2016-07-05,158.3042449951172,-74877.90788269043,178564.27801513672,103686.37013244629,0.001587701183149992,0.0,221.49688720703125,59361.165771484375,38131.47454833985,97492.64031982422,0.0013639887448357868,0.0
2016-07-07,157.01358032226562,-74267.42349243164,178564.27801513672,104296.85452270508,0.005887797880077983,0.0,218.07781982421875,58444.855712890625,38131.47454833985,96576.33026123047,-0.009398761338166639,0.0
2016-07-08,153.6380157470703,-72670.78144836426,178564.27801513672,105893.49656677246,0.015308630843893667,0.0,216.343505859375,57980.0595703125,38131.47454833985,96111.53411865234,-0.004812733527158164,0.0
2016-07-11,161.18341064453125,-76239.75323486328,178564.27801513672,102324.52478027344,-0.0337034086342457,0.0,222.6861267089844,59679.88195800782,38131.47454833985,97811.35650634767,0.017685935442429246,0.0
2016-07-12,159.59490966796875,-75488.39227294922,178564.27801513672,103075.8857421875,0.007342921587248918,0.0,224.668212890625,60211.0810546875,38131.47454833985,98342.55560302734,0.005430852977130529,0.0
2016-07-13,158.99920654296875,-75206.62469482422,178564.27801513672,103357.6533203125,0.0027335935664889455,0.0,225.65924072265625,60476.676513671875,38131.47454833985,98608.15106201172,0.002700717480400794,0.0
2016-07-14,162.52371215820312,-76873.71585083008,178564.27801513672,101690.56216430664,-0.016129344102264298,0.0,229.92071533203125,61618.751708984375,38131.47454833985,99750.22625732422,0.011581955274613032,0.0
2016-07-15,163.06976318359375,-77131.99798583984,178564.27801513672,101432.28002929688,-0.002539883048266023,0.0,229.42518615722656,61485.94989013672,38131.47454833985,99617.42443847656,-0.001331343535051932,0.0
2016-07-18,157.90711975097656,-74690.06764221191,178564.27801513672,103874.2103729248,0.024074489333401727,0.0,226.6998443603516,60755.558288574226,38131.47454833985,98887.03283691408,-0.007331966326970973,0.0
2016-07-19,157.1625213623047,-74337.87260437012,178564.27801513672,104226.4054107666,0.003390591722212566,0.0,227.542221069336,60981.315246582046,38131.47454833985,99112.7897949219,0.0022829783797855274,0.0
2016-07-20,156.41790771484375,0.0,104578.60766601561,104578.60766601561,0.0033792037042910117,1.0,229.0783233642578,0.0,99524.46520996094,99524.46520996094,0.004153605361032042,-1.0
2016-07-21,151.15599060058594,0.0,104578.60766601561,104578.60766601561,0.0,0.0,223.6276092529297,0.0,99524.46520996094,99524.46520996094,0.0,0.0
2016-07-22,149.61712646484375,0.0,104578.60766601561,104578.60766601561,0.0,0.0,221.49688720703125,0.0,99524.46520996094,99524.46520996094,0.0,0.0
2016-07-25,154.73011779785156,0.0,104578.60766601561,104578.60766601561,0.0,0.0,227.8395233154297,0.0,99524.46520996094,99524.46520996094,0.0,0.0
2016-07-26,152.69485473632812,0.0,104578.60766601561,104578.60766601561,0.0,0.0,224.668212890625,0.0,99524.46520996094,99524.46520996094,0.0,0.0
2016-07-27,153.7373046875,0.0,104578.60766601561,104578.60766601561,0.0,0.0,227.1953582763672,0.0,99524.46520996094,99524.46520996094,0.0,0.0
2016-07-28,153.3898162841797,0.0,104578.60766601561,104578.60766601561,0.0,0.0,228.9296722412109,0.0,99524.46520996094,99524.46520996094,0.0,0.0
2016-07-29,150.6099395751953,0.0,104578.60766601561,104578.60766601561,0.0,0.0,227.3440093994141,0.0,99524.46520996094,99524.46520996094,0.0,0.0
2016-08-01,146.44012451171875,0.0,104578.60766601561,104578.60766601561,0.0,0.0,225.2628326416016,0.0,99524.46520996094,99524.46520996094,0.0,0.0
2016-08-02,150.0638885498047,0.0,104578.60766601561,104578.60766601561,0.0,0.0,226.0061187744141,0.0,99524.46520996094,99524.46520996094,0.0,0.0
2016-08-03,147.78042602539062,0.0,104578.60766601561,104578.60766601561,0.0,0.0,224.61865234375,0.0,99524.46520996094,99524.46520996094,0.0,0.0
2016-08-04,154.63084411621094,-73140.38926696777,177718.9969329834,104578.60766601562,2.220446049250313e-16,-1.0,223.6276092529297,59932.199279785156,39592.26593017579,99524.46520996094,0.0,1.0
2016-08-05,156.51718139648438,0.0,103686.37013244627,103686.37013244627,-0.008531740415007372,1.0,230.6639862060547,0.0,101410.21423339844,101410.21423339844,0.01894759262920176,-1.0
2016-08-08,156.36825561523438,0.0,103686.37013244627,103686.37013244627,0.0,0.0,231.15951538085935,0.0,101410.21423339844,101410.21423339844,0.0,0.0
2016-08-09,157.31143188476562,0.0,103686.37013244627,103686.37013244627,0.0,0.0,233.04248046875,0.0,101410.21423339844,101410.21423339844,0.0,0.0
2016-08-10,159.24742126464844,-75324.03025817871,179010.400390625,103686.37013244629,2.220446049250313e-16,-1.0,229.42518615722656,61485.94989013672,39924.264343261726,101410.21423339844,0.0,1.0
2016-08-11,144.90126037597656,0.0,110472.10423278807,110472.10423278807,0.06544480332057012,1.0,225.1141662597656,0.0,100254.8609008789,100254.8609008789,-0.011392869458499044,-1.0
2016-08-12,148.52503967285156,0.0,110472.10423278807,110472.10423278807,0.0,0.0,241.11944580078125,0.0,100254.8609008789,100254.8609008789,0.0,0.0
2016-08-16,148.4753875732422,0.0,110472.10423278807,110472.10423278807,0.0,0.0,244.5385131835937,0.0,100254.8609008789,100254.8609008789,0.0,0.0
2016-08-17,150.26246643066406,0.0,110472.10423278807,110472.10423278807,0.0,0.0,244.0429992675781,0.0,100254.8609008789,100254.8609008789,0.0,0.0
2016-08-18,153.3898162841797,0.0,110472.10423278807,110472.10423278807,0.0,0.0,246.17372131347656,0.0,100254.8609008789,100254.8609008789,0.0,0.0
2016-08-19,160.48843383789062,0.0,110472.10423278807,110472.10423278807,0.0,0.0,256.18319702148443,0.0,100254.8609008789,100254.8609008789,0.0,0.0
2016-08-22,158.8999481201172,0.0,110472.10423278807,110472.10423278807,0.0,0.0,252.5163726806641,0.0,100254.8609008789,100254.8609008789,0.0,0.0
2016-08-23,163.11940002441406,0.0,110472.10423278807,110472.10423278807,0.0,0.0,252.46681213378903,0.0,100254.8609008789,100254.8609008789,0.0,0.0
2016-08-24,161.9776611328125,0.0,110472.10423278807,110472.10423278807,0.0,0.0,252.1199493408203,0.0,100254.8609008789,100254.8609008789,0.0,0.0
2016-08-25,160.78628540039062,0.0,110472.10423278807,110472.10423278807,0.0,0.0,247.9080352783203,0.0,100254.8609008789,100254.8609008789,0.0,0.0
2016-08-26,157.1625213623047,0.0,110472.10423278807,110472.10423278807,0.0,0.0,244.38986206054688,0.0,100254.8609008789,100254.8609008789,0.0,0.0
2016-08-29,158.8999481201172,0.0,110472.10423278807,110472.10423278807,0.0,0.0,246.8179016113281,0.0,100254.8609008789,100254.8609008789,0.0,0.0
2016-08-30,162.97047424316406,0.0,110472.10423278807,110472.10423278807,0.0,0.0,249.98922729492188,0.0,100254.8609008789,100254.8609008789,0.0,0.0
2016-08-31,161.7790985107422,0.0,110472.10423278807,110472.10423278807,0.0,0.0,250.2369842529297,0.0,100254.8609008789,100254.8609008789,0.0,0.0
2016-09-01,160.09130859375,0.0,110472.10423278807,110472.10423278807,0.0,0.0,249.741455078125,0.0,100254.8609008789,100254.8609008789,0.0,0.0
2016-09-02,165.15467834472656,0.0,110472.10423278807,110472.10423278807,0.0,0.0,252.3181610107422,0.0,100254.8609008789,100254.8609008789,0.0,0.0
2016-09-06,168.2820281982422,0.0,110472.10423278807,110472.10423278807,0.0,0.0,257.76885986328125,0.0,100254.8609008789,100254.8609008789,0.0,0.0
2016-09-07,173.54396057128906,0.0,110472.10423278807,110472.10423278807,0.0,0.0,264.4088134765625,0.0,100254.8609008789,100254.8609008789,0.0,0.0
2016-09-08,173.4943084716797,0.0,110472.10423278807,110472.10423278807,0.0,0.0,265.9449462890625,0.0,100254.8609008789,100254.8609008789,0.0,0.0
2016-09-09,170.7144317626953,0.0,110472.10423278807,110472.10423278807,0.0,0.0,261.7330322265625,0.0,100254.8609008789,100254.8609008789,0.0,0.0
2016-09-12,160.5877227783203,0.0,110472.10423278807,110472.10423278807,0.0,0.0,250.4847412109375,0.0,100254.8609008789,100254.8609008789,0.0,0.0
2016-09-14,167.09066772460938,0.0,110472.10423278807,110472.10423278807,0.0,0.0,255.24171447753903,0.0,100254.8609008789,100254.8609008789,0.0,0.0
2016-09-15,165.4028778076172,0.0,110472.10423278807,110472.10423278807,0.0,0.0,253.7056121826172,0.0,100254.8609008789,100254.8609008789,0.0,0.0
2016-09-16,163.566162109375,0.0,110472.10423278807,110472.10423278807,0.0,0.0,252.02085876464844,0.0,100254.8609008789,100254.8609008789,0.0,0.0
2016-09-19,165.2539520263672,0.0,110472.10423278807,110472.10423278807,0.0,0.0,253.35874938964844,0.0,100254.8609008789,100254.8609008789,0.0,0.0
2016-09-20,165.5021514892578,0.0,110472.10423278807,110472.10423278807,0.0,0.0,252.16949462890625,0.0,100254.8609008789,100254.8609008789,0.0,0.0
2016-09-21,163.16905212402344,0.0,110472.10423278807,110472.10423278807,0.0,0.0,248.89907836914065,0.0,100254.8609008789,100254.8609008789,0.0,0.0
2016-09-22,168.23239135742188,0.0,110472.10423278807,110472.10423278807,0.0,0.0,255.5885772705078,0.0,100254.8609008789,100254.8609008789,0.0,0.0
2016-09-23,167.93453979492188,0.0,110472.10423278807,110472.10423278807,0.0,0.0,252.26861572265625,0.0,100254.8609008789,100254.8609008789,0.0,0.0
2016-09-26,165.15467834472656,0.0,110472.10423278807,110472.10423278807,0.0,0.0,249.39459228515625,0.0,100254.8609008789,100254.8609008789,0.0,0.0
2016-09-27,162.82154846191406,0.0,110472.10423278807,110472.10423278807,0.0,0.0,246.7683563232422,0.0,100254.8609008789,100254.8609008789,0.0,0.0
2016-09-28,167.2395782470703,0.0,110472.10423278807,110472.10423278807,0.0,0.0,251.4757843017578,0.0,100254.8609008789,100254.8609008789,0.0,0.0
2016-09-29,160.73663330078125,0.0,110472.10423278807,110472.10423278807,0.0,0.0,245.03402709960935,0.0,100254.8609008789,100254.8609008789,0.0,0.0
2016-09-30,166.19711303710938,0.0,110472.10423278807,110472.10423278807,0.0,0.0,248.9981842041016,0.0,100254.8609008789,100254.8609008789,0.0,0.0
2016-10-03,167.68634033203125,0.0,110472.10423278807,110472.10423278807,0.0,0.0,253.0118865966797,0.0,100254.8609008789,100254.8609008789,0.0,0.0
2016-10-04,168.62953186035156,0.0,110472.10423278807,110472.10423278807,0.0,0.0,257.4219970703125,0.0,100254.8609008789,100254.8609008789,0.0,0.0
2016-10-05,168.23239135742188,0.0,110472.10423278807,110472.10423278807,0.0,0.0,258.5121459960937,0.0,100254.8609008789,100254.8609008789,0.0,0.0
2016-10-06,163.31796264648438,0.0,110472.10423278807,110472.10423278807,0.0,0.0,254.49842834472656,0.0,100254.8609008789,100254.8609008789,0.0,0.0
2016-10-07,162.67263793945312,0.0,110472.10423278807,110472.10423278807,0.0,0.0,256.38143920898443,0.0,100254.8609008789,100254.8609008789,0.0,0.0
2016-10-10,160.78628540039062,0.0,110472.10423278807,110472.10423278807,0.0,0.0,254.3002471923828,0.0,100254.8609008789,100254.8609008789,0.0,0.0
2016-10-13,153.14161682128906,0.0,110472.10423278807,110472.10423278807,0.0,0.0,247.4125213623047,0.0,100254.8609008789,100254.8609008789,0.0,0.0
2016-10-14,152.84376525878906,0.0,110472.10423278807,110472.10423278807,0.0,0.0,249.840576171875,0.0,100254.8609008789,100254.8609008789,0.0,0.0
2016-10-17,149.86532592773438,0.0,110472.10423278807,110472.10423278807,0.0,0.0,250.9307098388672,0.0,100254.8609008789,100254.8609008789,0.0,0.0
2016-10-18,154.58119201660156,0.0,110472.10423278807,110472.10423278807,0.0,0.0,254.5975341796875,0.0,100254.8609008789,100254.8609008789,0.0,0.0
2016-10-19,154.28334045410156,0.0,110472.10423278807,110472.10423278807,0.0,0.0,253.1109771728516,0.0,100254.8609008789,100254.8609008789,0.0,0.0
2016-10-20,156.31861877441406,0.0,110472.10423278807,110472.10423278807,0.0,0.0,257.86798095703125,0.0,100254.8609008789,100254.8609008789,0.0,0.0
2016-10-21,154.97833251953125,0.0,110472.10423278807,110472.10423278807,0.0,0.0,256.18319702148443,0.0,100254.8609008789,100254.8609008789,0.0,0.0
2016-10-24,157.2617950439453,0.0,110472.10423278807,110472.10423278807,0.0,0.0,260.59332275390625,0.0,100254.8609008789,100254.8609008789,0.0,0.0
2016-10-25,155.4250946044922,0.0,110472.10423278807,110472.10423278807,0.0,0.0,259.10678100585943,0.0,100254.8609008789,100254.8609008789,0.0,0.0
2016-10-26,154.03514099121094,0.0,110472.10423278807,110472.10423278807,0.0,0.0,256.43096923828125,0.0,100254.8609008789,100254.8609008789,0.0,0.0
2016-10-27,151.9502410888672,0.0,110472.10423278807,110472.10423278807,0.0,0.0,253.1109771728516,0.0,100254.8609008789,100254.8609008789,0.0,0.0
2016-10-28,155.1272430419922,0.0,110472.10423278807,110472.10423278807,0.0,0.0,255.68768310546875,0.0,100254.8609008789,100254.8609008789,0.0,0.0
2016-11-01,154.18406677246094,0.0,110472.10423278807,110472.10423278807,0.0,0.0,256.62918090820307,0.0,100254.8609008789,100254.8609008789,0.0,0.0
2016-11-02,148.92214965820312,0.0,110472.10423278807,110472.10423278807,0.0,0.0,248.7999725341797,0.0,100254.8609008789,100254.8609008789,0.0,0.0
2016-11-03,145.4969482421875,0.0,110472.10423278807,110472.10423278807,0.0,0.0,243.4483642578125,0.0,100254.8609008789,100254.8609008789,0.0,0.0
2016-11-04,141.52569580078125,0.0,110472.10423278807,110472.10423278807,0.0,0.0,240.6734771728516,0.0,100254.8609008789,100254.8609008789,0.0,0.0
2016-11-07,146.98617553710938,0.0,110472.10423278807,110472.10423278807,0.0,0.0,250.4351806640625,0.0,100254.8609008789,100254.8609008789,0.0,0.0
2016-11-08,147.87969970703125,0.0,110472.10423278807,110472.10423278807,0.0,0.0,250.38563537597656,0.0,100254.8609008789,100254.8609008789,0.0,0.0
2016-11-09,150.113525390625,0.0,110472.10423278807,110472.10423278807,0.0,0.0,257.66976928710943,0.0,100254.8609008789,100254.8609008789,0.0,0.0
2016-11-10,163.8143768310547,0.0,110472.10423278807,110472.10423278807,0.0,0.0,278.77883911132807,0.0,100254.8609008789,100254.8609008789,0.0,0.0
2016-11-11,159.34671020507812,0.0,110472.10423278807,110472.10423278807,0.0,0.0,270.55325317382807,0.0,100254.8609008789,100254.8609008789,0.0,0.0
2016-11-15,173.04754638671875,0.0,110472.10423278807,110472.10423278807,0.0,0.0,275.7066650390625,0.0,100254.8609008789,100254.8609008789,0.0,0.0
2016-11-16,172.1540069580078,0.0,110472.10423278807,110472.10423278807,0.0,0.0,274.71560668945307,0.0,100254.8609008789,100254.8609008789,0.0,0.0
2016-11-17,173.4943084716797,0.0,110472.10423278807,110472.10423278807,0.0,0.0,274.96337890625,0.0,100254.8609008789,100254.8609008789,0.0,0.0
2016-11-18,175.67849731445312,0.0,110472.10423278807,110472.10423278807,0.0,0.0,273.32815551757807,0.0,100254.8609008789,100254.8609008789,0.0,0.0
2016-11-21,159.94239807128906,0.0,110472.10423278807,110472.10423278807,0.0,0.0,255.04351806640625,0.0,100254.8609008789,100254.8609008789,0.0,0.0
2016-11-22,162.0272979736328,0.0,110472.10423278807,110472.10423278807,0.0,0.0,255.04351806640625,0.0,100254.8609008789,100254.8609008789,0.0,0.0
2016-11-23,160.93521118164062,0.0,110472.10423278807,110472.10423278807,0.0,0.0,256.33184814453125,0.0,100254.8609008789,100254.8609008789,0.0,0.0
2016-11-24,165.84963989257812,0.0,110472.10423278807,110472.10423278807,0.0,0.0,259.40408325195307,0.0,100254.8609008789,100254.8609008789,0.0,0.0
2016-11-25,166.6935272216797,0.0,110472.10423278807,110472.10423278807,0.0,0.0,258.6112670898437,0.0,100254.8609008789,100254.8609008789,0.0,0.0
2016-11-28,161.87838745117188,0.0,110472.10423278807,110472.10423278807,0.0,0.0,251.277572631836,0.0,100254.8609008789,100254.8609008789,0.0,0.0
2016-11-29,160.3395233154297,0.0,110472.10423278807,110472.10423278807,0.0,0.0,250.4351806640625,0.0,100254.8609008789,100254.8609008789,0.0,0.0
2016-11-30,162.97047424316406,0.0,110472.10423278807,110472.10423278807,0.0,0.0,256.0345458984375,0.0,100254.8609008789,100254.8609008789,0.0,0.0
2016-12-01,160.43881225585938,0.0,110472.10423278807,110472.10423278807,0.0,0.0,253.35874938964844,0.0,100254.8609008789,100254.8609008789,0.0,0.0
2016-12-02,159.94239807128906,0.0,110472.10423278807,110472.10423278807,0.0,0.0,251.82264709472656,0.0,100254.8609008789,100254.8609008789,0.0,0.0
2016-12-05,161.33233642578125,0.0,110472.10423278807,110472.10423278807,0.0,0.0,254.5975341796875,0.0,100254.8609008789,100254.8609008789,0.0,0.0
2016-12-06,161.13377380371094,0.0,110472.10423278807,110472.10423278807,0.0,0.0,256.77783203125,0.0,100254.8609008789,100254.8609008789,0.0,0.0
2016-12-07,156.36825561523438,0.0,110472.10423278807,110472.10423278807,0.0,0.0,253.3092041015625,0.0,100254.8609008789,100254.8609008789,0.0,0.0
2016-12-08,157.361083984375,0.0,110472.10423278807,110472.10423278807,0.0,0.0,257.57064819335943,0.0,100254.8609008789,100254.8609008789,0.0,0.0
2016-12-09,160.8855743408203,0.0,110472.10423278807,110472.10423278807,0.0,0.0,264.2601623535156,0.0,100254.8609008789,100254.8609008789,0.0,0.0
2016-12-12,157.75819396972656,0.0,110472.10423278807,110472.10423278807,0.0,0.0,261.2870483398437,0.0,100254.8609008789,100254.8609008789,0.0,0.0
2016-12-13,159.24742126464844,0.0,110472.10423278807,110472.10423278807,0.0,0.0,263.7646484375,0.0,100254.8609008789,100254.8609008789,0.0,0.0
2016-12-14,157.212158203125,0.0,110472.10423278807,110472.10423278807,0.0,0.0,260.54376220703125,0.0,100254.8609008789,100254.8609008789,0.0,0.0
2016-12-15,158.75100708007812,0.0,110472.10423278807,110472.10423278807,0.0,0.0,263.0213623046875,0.0,100254.8609008789,100254.8609008789,0.0,0.0
2016-12-16,158.5028076171875,0.0,110472.10423278807,110472.10423278807,0.0,0.0,262.377197265625,0.0,100254.8609008789,100254.8609008789,0.0,0.0
2016-12-19,158.20497131347656,0.0,110472.10423278807,110472.10423278807,0.0,0.0,259.00765991210943,0.0,100254.8609008789,100254.8609008789,0.0,0.0
2016-12-20,154.63084411621094,0.0,110472.10423278807,110472.10423278807,0.0,0.0,252.26861572265625,0.0,100254.8609008789,100254.8609008789,0.0,0.0
2016-12-21,156.36825561523438,0.0,110472.10423278807,110472.10423278807,0.0,0.0,253.0614471435547,0.0,100254.8609008789,100254.8609008789,0.0,0.0
2016-12-22,153.9358673095703,0.0,110472.10423278807,110472.10423278807,0.0,0.0,247.56118774414065,0.0,100254.8609008789,100254.8609008789,0.0,0.0
2016-12-23,151.90060424804688,0.0,110472.10423278807,110472.10423278807,0.0,0.0,246.9169921875,0.0,100254.8609008789,100254.8609008789,0.0,0.0
2016-12-26,146.29119873046875,0.0,110472.10423278807,110472.10423278807,0.0,0.0,242.0113677978516,0.0,100254.8609008789,100254.8609008789,0.0,0.0
2016-12-27,148.82286071777344,0.0,110472.10423278807,110472.10423278807,0.0,0.0,246.5205841064453,0.0,100254.8609008789,100254.8609008789,0.0,0.0
2016-12-28,149.07107543945312,0.0,110472.10423278807,110472.10423278807,0.0,0.0,245.5295562744141,0.0,100254.8609008789,100254.8609008789,0.0,0.0
2016-12-29,150.411376953125,0.0,110472.10423278807,110472.10423278807,0.0,0.0,245.4304351806641,0.0,100254.8609008789,100254.8609008789,0.0,0.0
2016-12-30,152.29771423339844,0.0,110472.10423278807,110472.10423278807,0.0,0.0,247.9575958251953,0.0,100254.8609008789,100254.8609008789,0.0,0.0
2017-01-02,147.83004760742188,0.0,110472.10423278807,110472.10423278807,0.0,0.0,241.416748046875,0.0,100254.8609008789,100254.8609008789,0.0,0.0
2017-01-03,147.5322265625,0.0,110472.10423278807,110472.10423278807,0.0,0.0,242.70509338378903,0.0,100254.8609008789,100254.8609008789,0.0,0.0
2017-01-04,146.9365234375,0.0,110472.10423278807,110472.10423278807,0.0,0.0,240.72300720214844,0.0,100254.8609008789,100254.8609008789,0.0,0.0
2017-01-05,149.86532592773438,0.0,110472.10423278807,110472.10423278807,0.0,0.0,243.15106201171875,0.0,100254.8609008789,100254.8609008789,0.0,0.0
2017-01-06,152.1488037109375,0.0,110472.10423278807,110472.10423278807,0.0,0.0,243.6961212158203,0.0,100254.8609008789,100254.8609008789,0.0,0.0
2017-01-09,151.70204162597656,0.0,110472.10423278807,110472.10423278807,0.0,0.0,244.83583068847656,0.0,100254.8609008789,100254.8609008789,0.0,0.0
2017-01-10,151.8509521484375,0.0,110472.10423278807,110472.10423278807,0.0,0.0,246.0746307373047,0.0,100254.8609008789,100254.8609008789,0.0,0.0
2017-01-11,158.4531707763672,0.0,110472.10423278807,110472.10423278807,0.0,0.0,249.89010620117188,0.0,100254.8609008789,100254.8609008789,0.0,0.0
2017-01-12,157.55963134765625,0.0,110472.10423278807,110472.10423278807,0.0,0.0,248.9981842041016,0.0,100254.8609008789,100254.8609008789,0.0,0.0
2017-01-13,156.61647033691406,0.0,110472.10423278807,110472.10423278807,0.0,0.0,248.6513214111328,0.0,100254.8609008789,100254.8609008789,0.0,0.0
2017-01-16,158.4531707763672,0.0,110472.10423278807,110472.10423278807,0.0,0.0,253.45785522460935,0.0,100254.8609008789,100254.8609008789,0.0,0.0
2017-01-17,157.90711975097656,0.0,110472.10423278807,110472.10423278807,0.0,0.0,253.7056121826172,0.0,100254.8609008789,100254.8609008789,0.0,0.0
2017-01-18,157.7085723876953,0.0,110472.10423278807,110472.10423278807,0.0,0.0,256.0345458984375,0.0,100254.8609008789,100254.8609008789,0.0,0.0
2017-01-19,158.9495849609375,0.0,110472.10423278807,110472.10423278807,0.0,0.0,256.0841064453125,0.0,100254.8609008789,100254.8609008789,0.0,0.0
2017-01-20,153.24090576171875,0.0,110472.10423278807,110472.10423278807,0.0,0.0,248.7999725341797,0.0,100254.8609008789,100254.8609008789,0.0,0.0
2017-01-23,153.0919647216797,0.0,110472.10423278807,110472.10423278807,0.0,0.0,251.8721923828125,0.0,100254.8609008789,100254.8609008789,0.0,0.0
2017-01-24,154.92868041992188,0.0,110472.10423278807,110472.10423278807,0.0,0.0,252.615463256836,0.0,100254.8609008789,100254.8609008789,0.0,0.0
2017-01-25,160.78628540039062,0.0,110472.10423278807,110472.10423278807,0.0,0.0,256.876953125,0.0,100254.8609008789,100254.8609008789,0.0,0.0
2017-01-27,166.49496459960938,0.0,110472.10423278807,110472.10423278807,0.0,0.0,264.06198120117193,0.0,100254.8609008789,100254.8609008789,0.0,0.0
2017-01-30,166.54461669921875,0.0,110472.10423278807,110472.10423278807,0.0,0.0,261.5843811035156,0.0,100254.8609008789,100254.8609008789,0.0,0.0
2017-01-31,163.96328735351562,0.0,110472.10423278807,110472.10423278807,0.0,0.0,258.01663208007807,0.0,100254.8609008789,100254.8609008789,0.0,0.0
2017-02-01,171.80653381347656,0.0,110472.10423278807,110472.10423278807,0.0,0.0,268.2738647460937,0.0,100254.8609008789,100254.8609008789,0.0,0.0
2017-02-02,176.3734588623047,0.0,110472.10423278807,110472.10423278807,0.0,0.0,270.85055541992193,0.0,100254.8609008789,100254.8609008789,0.0,0.0
2017-02-03,185.1102294921875,0.0,110472.10423278807,110472.10423278807,0.0,0.0,275.06246948242193,0.0,100254.8609008789,100254.8609008789,0.0,0.0
2017-02-06,183.27354431152344,0.0,110472.10423278807,110472.10423278807,0.0,0.0,274.56695556640625,0.0,100254.8609008789,100254.8609008789,0.0,0.0
2017-02-07,185.7059326171875,0.0,110472.10423278807,110472.10423278807,0.0,0.0,275.40933227539057,0.0,100254.8609008789,100254.8609008789,0.0,0.0
2017-02-08,185.6562805175781,0.0,110472.10423278807,110472.10423278807,0.0,0.0,274.71560668945307,0.0,100254.8609008789,100254.8609008789,0.0,0.0
2017-02-09,182.7274932861328,0.0,110472.10423278807,110472.10423278807,0.0,0.0,273.37771606445307,0.0,100254.8609008789,100254.8609008789,0.0,0.0
2017-02-10,186.69874572753903,0.0,110472.10423278807,110472.10423278807,0.0,0.0,273.87322998046875,0.0,100254.8609008789,100254.8609008789,0.0,0.0
2017-02-13,167.58706665039062,0.0,110472.10423278807,110472.10423278807,0.0,0.0,269.21533203125,0.0,100254.8609008789,100254.8609008789,0.0,0.0
2017-02-14,167.58706665039062,0.0,110472.10423278807,110472.10423278807,0.0,0.0,267.77835083007807,0.0,100254.8609008789,100254.8609008789,0.0,0.0
2017-02-15,162.0272979736328,0.0,110472.10423278807,110472.10423278807,0.0,0.0,266.53955078125,0.0,100254.8609008789,100254.8609008789,0.0,0.0
2017-02-16,164.85682678222656,0.0,110472.10423278807,110472.10423278807,0.0,0.0,268.07565307617193,0.0,100254.8609008789,100254.8609008789,0.0,0.0
2017-02-17,164.9561004638672,0.0,110472.10423278807,110472.10423278807,0.0,0.0,266.9359741210937,0.0,100254.8609008789,100254.8609008789,0.0,0.0
2017-02-20,167.63670349121094,0.0,110472.10423278807,110472.10423278807,0.0,0.0,267.2332763671875,0.0,100254.8609008789,100254.8609008789,0.0,0.0
2017-02-21,168.08348083496094,0.0,110472.10423278807,110472.10423278807,0.0,0.0,268.2738647460937,0.0,100254.8609008789,100254.8609008789,0.0,0.0
2017-02-22,166.49496459960938,0.0,110472.10423278807,110472.10423278807,0.0,0.0,269.8594970703125,0.0,100254.8609008789,100254.8609008789,0.0,0.0
2017-02-23,166.9417266845703,0.0,110472.10423278807,110472.10423278807,0.0,0.0,268.026123046875,0.0,100254.8609008789,100254.8609008789,0.0,0.0
2017-02-27,163.2186737060547,0.0,110472.10423278807,110472.10423278807,0.0,0.0,265.8458251953125,0.0,100254.8609008789,100254.8609008789,0.0,0.0
2017-02-28,164.11221313476562,0.0,110472.10423278807,110472.10423278807,0.0,0.0,266.78732299804693,0.0,100254.8609008789,100254.8609008789,0.0,0.0
2017-03-01,164.161865234375,0.0,110472.10423278807,110472.10423278807,0.0,0.0,269.314453125,0.0,100254.8609008789,100254.8609008789,0.0,0.0
2017-03-02,160.43881225585938,0.0,110472.10423278807,110472.10423278807,0.0,0.0,264.90432739257807,0.0,100254.8609008789,100254.8609008789,0.0,0.0
2017-03-03,158.8006591796875,0.0,110472.10423278807,110472.10423278807,0.0,0.0,262.67449951171875,0.0,100254.8609008789,100254.8609008789,0.0,0.0
